"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"2E76B17A0F712728","","2026-01-14 18:35:28.552Z", 454745900, 867500000,0, 5,"CRC_BAD", 12,"LORA",125000,"SF7"   ,"4/5",-97,-10.0,"716D1FB9-C02CF217-E5FFAAAD"
"2E76B17A0F712728","","2026-01-14 18:35:45.152Z", 471347892, 867900000,0, 7,"CRC_BAD", 92,"LORA",125000,"SF8"   ,"4/7",-109,-13.0,"94029458-B9B097B0-3E6F3D34-5915F415-5ABCDD3D-21F1DFE1-15ABEAA0-8AE878BA-F4F9DEB4-365DE8D2-A4C9E12E-C0CE0186-B26C8CDF-6A4A2C98-831301E0-89446BBB-53AC7BA0-F84EE7F3-D84E3903-4AFD5DD6-6D6D53B0-963D52F9-0641ABE0"
"2E76B17A0F712728","","2026-01-14 18:36:09.293Z", 495486907, 868300000,1, 1,"CRC_OK" , 24,"LORA",125000,"SF7"   ,"4/5",-81, +8.0,"40DA315A-00801100-08E37B61-8428534C-6C909324-0A2C32C0"
"2E76B17A0F712728","","2026-01-14 18:36:31.200Z", 517394243, 867100000,0, 3,"CRC_BAD",187,"LORA",125000,"SF7"   ,"1/2",-109,-10.5,"58740A45-C3116726-5E538A52-F0C7C832-5C106C9D-7274D44A-922B682C-EB7048DA-611EC5E2-FAF9F327-1A340A91-8ADA8A70-0CE72DC5-C3BF0516-39873D8A-49AF6E2E-1B4BCC03-67FE4A00-3BCD90A8-145FD1B0-58A531B8-108AC0D2-44DD5BB7-C53FCD2F-F0CE9599-A58D4B63-433A1208-262CA525-0458D413-EA61446F-CCB2579C-63CE947E-50771D0F-9B6D9C9C-ED2E470D-B33EDFA7-399A407A-692BECE4-22D78227-CAE0DC5E-F36FDBF7-88C92754-60DEBEA8-8C302B6D-394DD243-6085F7C6-A4A5B6"
"2E76B17A0F712728","","2026-01-14 18:37:43.616Z", 589810459, 868300000,1, 1,"CRC_BAD", 84,"LORA",125000,"SF7"   ,"1/2",-108,-12.0,"12507A8C-B26BEB31-0C75EA0E-A1C6C102-8C2962B9-5A146D56-8380D607-152C4C33-F82F2558-71060E6A-814BC288-B9CAF42B-8040717C-7C5F0306-670C8E00-8FE8D49C-8AE61D8E-E2E5160B-B9154053-6AC29E37-7690E272"
"2E76B17A0F712728","","2026-01-14 18:37:55.650Z", 601843811, 868300000,1, 1,"CRC_BAD",220,"LORA",125000,"SF7"   ,"4/7",-107,-11.5,"E0DDAFC6-5AC28FCA-C55BAFF2-2F6F418D-D024798C-71F86C3F-EE4741B6-5199C068-46A92207-A9896C66-D17885BB-D493FFB5-6ABEDE37-DD201F55-DD9CF708-83DC6893-84339224-133F1A9D-75CB179A-56E97AE8-BEAD0B2E-2D37D11D-DF4B28DD-ACD922C6-268CCDA2-42535BAE-ADD76BFD-947501DD-51F099DA-B3D7B692-9B1698A2-54DEC93A-C4F8A88C-653F89E5-2AA42BD9-5486C47B-6AB7FBE7-B15A4628-97A241BC-F272F71E-B417D1B1-20FF881B-6B23A7DF-17CDB643-7FA94A31-1B558359-78D1A33B-7A947B83-BC34333D-54FEFAFB-57E3A5B9-135A5FDE-FB17E12C-252245C3-90BAB426"
"2E76B17A0F712728","","2026-01-14 18:38:21.129Z", 627298092, 867300000,0, 4,"CRC_OK" , 33,"LORA",125000,"SF12"  ,"4/5",-109,-18.5,"602E0444-24809E11-006ABB0C-5ABE47A8-4B5AA16E-D24F298C-F7CF9CAF-0E2472DC-1A"
"2E76B17A0F712728","","2026-01-14 18:39:15.832Z", 682000004, 867500000,0, 5,"CRC_OK" , 31,"LORA",125000,"SF12"  ,"4/5",-109,-19.8,"606DA054-0180615E-0073EB0F-63DB3D76-C1422736-51F28963-84C85188-B284FD"
"2E76B17A0F712728","","2026-01-14 18:39:18.864Z", 685055188, 867700000,0, 6,"CRC_BAD", 33,"LORA",125000,"SF10"  ,"4/5",-103,-14.5,"207F588F-32100BE3-F028199C-44169FCE-282DD655-79CC6447-5361E7E7-64469677-92"
"2E76B17A0F712728","","2026-01-14 18:40:30.497Z", 756692452, 867500000,0, 5,"CRC_OK" , 12,"LORA",125000,"SF7"   ,"4/5",-39, +7.8,"60789ED8-00A097B7-A31AED6E"
"2E76B17A0F712728","","2026-01-14 18:40:33.669Z", 759863564, 867700000,0, 6,"CRC_BAD", 90,"LORA",125000,"SF7"   ,"2/3",-109,-11.5,"8C7379FB-2EEA94C5-481799C0-2ADB8EB9-DE3A6D55-21A3A7EA-C6F670A1-B4FEA1DB-28B868D5-456BB373-004D03A0-794C182C-E1B1A800-ADE9506A-BB401B79-D0A08A2B-8379BF7C-1902B5C2-3E4CD488-E93DED5F-2082CB6D-3B352550-4371"
"2E76B17A0F712728","","2026-01-14 18:42:02.065Z", 848258563, 868500000,1, 2,"CRC_BAD",163,"LORA",125000,"SF7"   ,"4/7",-107,-10.8,"F64C9C77-4A06D830-0AB6CF34-4C9CBFDD-8316EB38-2BE1FDD2-4E0C5686-F51C79A4-3645FF87-81C98E86-F9848A42-887ECD53-AEFA0660-060D93F0-73014738-82A0DAA2-7FBAFE59-2BA69805-8D3D3230-5A1D0EFE-FC719DF9-70809CB8-2DDA8D0D-E378ACE1-186497AA-7B3F909D-7D67FFF1-82FCDC60-F3171682-34E5DE85-B0E46620-EBE812AB-CC2BA32B-7FA2EB07-603B666E-5E2B0E77-23DAEEF9-0D59256B-CDFA581B-AFA5616A-2475C8"
"2E76B17A0F712728","","2026-01-14 18:42:31.960Z", 878156883, 868300000,1, 8,"CRC_BAD",103,"LORA",250000,"SF7"   ,"4/5",-107,-12.0,"FB7D969C-5632914E-ACDF2789-B290D733-FFDE5679-8E39AB87-38F54B67-F3621605-753F1524-A649639C-66E3861A-7963327D-45554BFB-1FE3C1D4-5022336E-D38C580E-5C096B30-2618D0C6-270DD049-C11A8EF6-EBCBDE6F-12963A93-BF76FEE7-2C5A0FD7-AE63D193-5C4E16"
"2E76B17A0F712728","","2026-01-14 18:43:22.171Z", 928365307, 868300000,1, 1,"CRC_BAD", 42,"LORA",125000,"SF7"   ,"1/2",-107,-11.5,"1CC61F62-E89B5FA5-49E74E11-FCECAAF8-9B18E903-D084D958-30983868-17D2475F-230C5A73-DB86560B-E550"
"2E76B17A0F712728","","2026-01-14 18:43:46.018Z", 952207860, 868500000,1, 2,"CRC_OK" , 33,"LORA",125000,"SF10"  ,"4/5",-41, +7.5,"20932835-1E2269BB-1804F1B1-76BBBE37-68FD701C-B6A08387-B76B7BA0-87467F30-D0"
"2E76B17A0F712728","","2026-01-14 18:43:46.018Z", 952207868, 867500000,0, 5,"CRC_OK" , 33,"LORA",125000,"SF10"  ,"4/5",-103,-14.8,"20932835-1E2269BB-1804F1B1-76BBBE37-68FD701C-B6A08387-B76B7BA0-87467F30-D0"
"2E76B17A0F712728","","2026-01-14 18:44:28.101Z", 994269292, 867100000,0, 3,"CRC_OK" , 33,"LORA",125000,"SF12"  ,"4/5",-109,-21.2,"60FFB157-0080D105-005D75A7-6D05ADAE-018E0DF0-4F8A31D9-5F0C0F21-C560EEC0-6E"
"2E76B17A0F712728","","2026-01-14 18:44:31.762Z", 997930740, 867700000,0, 6,"CRC_BAD", 57,"LORA",125000,"SF12"  ,"4/5",-108,-20.0,"402AD674-01800000-08A112F9-914C89EF-66436E98-4EDF645D-049DA182-AA14F530-FD0A7B18-E5789E74-F312C33E-F5182DC4-A7EC565E-DF5C6C47-CB"
"2E76B17A0F712728","","2026-01-14 18:44:34.082Z",1000249636, 867300000,0, 4,"CRC_OK" , 18,"LORA",125000,"SF12"  ,"4/5",-37,+10.0,"602AD674-01860000-0351FF00-01066584-B02A"
"2E76B17A0F712728","","2026-01-14 18:44:34.082Z",1000249636, 868300000,1, 1,"CRC_OK" , 18,"LORA",125000,"SF12"  ,"4/5",-103,-12.2,"602AD674-01860000-0351FF00-01066584-B02A"
"2E76B17A0F712728","","2026-01-14 18:44:40.226Z",1006422732, 867500000,0, 5,"CRC_OK" , 31,"LORA",125000,"SF7"   ,"4/5",-106, +0.5,"60BC7E4A-0180D855-00D0C3A4-D9311B80-EC9A3C5F-7B160987-F9B0DA8D-3B61D8"
