"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"2E76B17A0F712728","","2026-01-11 13:43:19.973Z", 176926699, 867100000,0, 3,"CRC_OK" , 35,"LORA",125000,"SF7"   ,"4/5",-106, -2.2,"40BC7E4A-0180B1EE-085584E4-A8A9B0EB-A8A5A978-0E8174C7-D581FFDD-185D105A-A5A583"
"2E76B17A0F712728","","2026-01-11 13:43:41.284Z", 198238420, 867500000,0, 5,"CRC_BAD", 88,"LORA",125000,"SF7"   ,""   ,-107,-11.2,"6FBEAEC0-4E1FEB94-036ED268-4FDE856B-2F954A30-6AA1111F-59F3F77A-055BAF43-35361B35-1EFE4BBA-FA251F3C-5E91F8D3-F2636FF0-5429784E-6A454041-7561B9A2-E01BFCBF-984CD097-3046BC9F-E836A647-2F714804-F326D111"
"2E76B17A0F712728","","2026-01-11 13:43:47.287Z", 204238651, 868300000,1, 1,"CRC_OK" , 37,"LORA",125000,"SF7"   ,"4/5",-107, -5.5,"40BC7E4A-0180B3EE-08C9FE2B-37A0E462-E7831FFC-2139E408-0319A790-907DE80E-1CAF9160-3C"
"2E76B17A0F712728","","2026-01-11 13:44:28.241Z", 245194572, 867900000,0, 7,"CRC_OK" , 37,"LORA",125000,"SF7"   ,"4/5",-108, -2.5,"40BC7E4A-0180B6EE-08A95332-3CEA7E58-1A620966-394824DE-DD86A426-1A972CAD-7F922F25-09"
"2E76B17A0F712728","","2026-01-11 13:45:26.060Z", 303008836, 867700000,0, 6,"CRC_BAD",246,"LORA",125000,"SF7"   ,"4/7",-108,-11.0,"D0FCBA60-55F17260-AB689284-3D3F75F9-53D41460-FFB14B36-F012ACC2-2179C6C5-978973D2-6D0EFABC-6D58E4C9-5AFAB316-E7DB3444-B090622B-53C118E3-36355EE7-BFE691EE-4288EFE5-093A9E8F-3B1658DA-AE695602-84FD87E2-194CA7E6-B5B62FEB-6A354672-272573ED-7316E110-F21E6BEB-FE073E0B-ED58FF22-AE53B640-FDD0F33E-B78D3B66-3FB8BBE4-31215388-71F8C419-E18E313A-4BD81841-9BFFCCD6-CB386B3F-5060841C-1F4638E7-66E75BC5-4114FED3-46BB5BC2-C3D0A9E0-3F58FFF6-2FEA3A95-84A838D2-D74DF960-3F11782C-4919B963-CADAEB6A-CB7C6965-4C353E2C-CEB8C517-488DD267-37E24665-3CBD00F1-DEC2B64E-98066F30-7A2F"
"2E76B17A0F712728","","2026-01-11 13:45:50.154Z", 327109195, 868500000,1, 2,"CRC_OK" , 37,"LORA",125000,"SF7"   ,"4/5",-107, -4.0,"40BC7E4A-0180BCEE-084D534F-22398B6C-283EF132-843F5F5B-9FF152CF-A27DA403-472337CA-6F"
"2E76B17A0F712728","","2026-01-11 13:46:03.800Z", 340754988, 867900000,0, 7,"CRC_OK" , 35,"LORA",125000,"SF7"   ,"4/5",-108, -3.0,"40BC7E4A-0180BDEE-082A0696-07AEA5EB-34CFC8FF-9FE95106-36871E9C-C9A30882-66ACC6"
"2E76B17A0F712728","","2026-01-11 13:46:58.394Z", 395347659, 868500000,1, 2,"CRC_OK" , 30,"LORA",125000,"SF7"   ,"4/5",-106, -4.5,"40BC7E4A-01C0C1EE-089513CA-2E4FB974-FDD092BA-629429DE-CD6F3B31-21E1"
"2E76B17A0F712728","","2026-01-11 13:47:49.417Z", 446371836, 867900000,0, 7,"CRC_OK" , 41,"LORA",125000,"SF7"   ,"4/5",-108, -3.2,"40BC7E4A-0180C5EE-08F91C64-FDC847F5-F70BC8F8-476A4DE0-FE50B549-670AEB19-2E286FD5-CD2DB6DB-7C"
"2E76B17A0F712728","","2026-01-11 13:48:30.418Z", 487368884, 867500000,0, 5,"CRC_OK" , 49,"LORA",125000,"SF7"   ,"4/5",-106, -2.5,"40BC7E4A-0180C8EE-08438BD7-67BA8A0E-BCB8FA9F-A9AF2045-6893988B-C61D4290-BA2229A8-56448F32-66E516CF-CDB4528E-6E"
"2E76B17A0F712728","","2026-01-11 13:49:05.532Z", 522482688, 868300000,1, 8,"CRC_BAD",232,"LORA",250000,"SF7"   ,""   ,-103,-11.8,"04B4F6FA-31949990-5C396AA9-AA874B31-CBA70C07-D1B64072-B5FEE74F-4873827C-92CB2DDF-E6C43527-BE429CC7-F13A82BA-88E1E996-3CF3B245-EAF77AE8-2FC0ED2E-3D5976A2-A1F72124-D4C59013-5317257D-86412E21-785454E2-B2280800-223E71EB-07B21709-CE532BBA-25B108BA-FAFF9B0C-7D6DEBD7-BD91B90C-DAD78CED-DB7A9ADC-D3643EAC-B8397328-256A9FD6-BEA98C7C-DF33B4B2-A33E5ABF-1D0A8AAA-02ED0B25-39955055-D039341A-C33BC529-6C74ACC9-6E0EADCB-ABE3685D-2D695664-7F6FEF8D-A933A04D-6A0C87D8-62D06884-E2832BA5-F733FF83-381AAB60-69F74EC1-42410F1A-2F3CB197-B9E28C44"
"2E76B17A0F712728","","2026-01-11 13:49:38.722Z", 555676780, 867900000,0, 7,"CRC_OK" , 53,"LORA",125000,"SF7"   ,"4/5",-107, -2.2,"40BC7E4A-0180CDEE-080D7EB6-4F17C926-B91FA50D-1A07402D-6C4FD1FD-29F73787-35E1E303-9A1CB048-B1FEAB39-CDAA9E6E-281FF13C-0A"
"2E76B17A0F712728","","2026-01-11 13:50:46.939Z", 623891539, 867100000,0, 3,"CRC_OK" , 27,"LORA",125000,"SF7"   ,"4/5",-107, -2.8,"40BC7E4A-0180D2EE-0831E0A4-F9C638EC-40DFEEC9-45AAD65D-3F50BC"
"2E76B17A0F712728","","2026-01-11 13:51:02.230Z", 639185356, 867700000,0, 6,"CRC_OK" , 22,"LORA",125000,"SF7"   ,"4/5",-43, +9.5,"80789ED8-00802CB8-022849F1-AA7D8E8F-159E20A5-D1C5"
"2E76B17A0F712728","","2026-01-11 13:51:03.273Z", 640226555, 867300000,0, 4,"CRC_OK" , 12,"LORA",125000,"SF7"   ,"4/5",-85, +8.0,"60789ED8-00A004B4-1E1D2163"
"2E76B17A0F712728","","2026-01-11 13:51:27.958Z", 664911300, 867900000,0, 7,"CRC_OK" , 54,"LORA",125000,"SF7"   ,"4/5",-107, -2.2,"40BC7E4A-0180D5EE-08F19820-67236C36-06F86BE1-3B008F33-631C1AF9-0133CBF4-D5D24FD3-CFA8C0BA-EF5BABFB-D086F4DD-3860E210-B1AF"
"2E76B17A0F712728","","2026-01-11 13:51:41.558Z", 678511180, 867900000,0, 7,"CRC_OK" , 25,"LORA",125000,"SF7"   ,"4/5",-107, -2.0,"40BC7E4A-0180D6EE-087067DD-91C7B77F-687D6EDC-41F1A5BD-5E"
"2E76B17A0F712728","","2026-01-11 13:52:08.760Z", 705709596, 868300000,1, 1,"CRC_OK" , 23,"LORA",125000,"SF10"  ,"4/5",-93,+10.0,"00060000-00000000-80094B30-3220F1F7-2CE29CCF-595F2A"
"2E76B17A0F712728","","2026-01-11 13:53:13.947Z", 770875012, 868500000,1, 2,"CRC_OK" , 23,"LORA",125000,"SF12"  ,"4/5",-90, +6.5,"00060000-00000000-80094B30-3220F1F7-2C2CBFB3-71D10C"
"2E76B17A0F712728","","2026-01-11 13:53:58.103Z", 815058748, 867700000,0, 6,"CRC_OK" , 27,"LORA",125000,"SF7"   ,"4/5",-106, -1.8,"40BC7E4A-0180E0EE-0847FC2D-C1FB4909-25E0554C-43F7B59D-3B3013"
"2E76B17A0F712728","","2026-01-11 13:54:16.661Z", 833588932, 868300000,1, 1,"CRC_OK" , 57,"LORA",125000,"SF12"  ,"4/5",-100, +5.5,"40E4FBB8-01800000-08883734-65A52095-365E7827-4F2B861A-E7C2C39B-D3057354-EF84767C-10643813-BED12411-3F69AE7C-BE32F5EF-006AECDE-A6"
"2E76B17A0F712728","","2026-01-11 13:56:01.059Z", 938014123, 867100000,0, 3,"CRC_OK" , 54,"LORA",125000,"SF7"   ,"4/5",-106, -2.0,"40BC7E4A-0180E9EE-08048684-7A1444AC-F6A3643E-4155848F-F80529BF-59DF0881-4DB384E1-ABBAF3AD-AB526053-CA14C6FB-62F2A5EB-D72D"
"2E76B17A0F712728","","2026-01-11 13:56:20.924Z", 957878211, 867100000,0, 3,"CRC_BAD",  3,"LORA",125000,"SF7"   ,"4/5",-111, -8.2,"A5F4B8"
"2E76B17A0F712728","","2026-01-11 13:56:28.331Z", 965285067, 868100000,1, 0,"CRC_OK" , 24,"LORA",125000,"SF7"   ,"4/5",-108, -2.2,"40BC7E4A-0180EBEE-083E0DFE-3CF2ABF5-3E875DE4-6A392B50"
"2E76B17A0F712728","","2026-01-11 13:57:22.942Z",1019898348, 867500000,0, 5,"CRC_OK" , 15,"LORA",125000,"SF7"   ,"4/5",-105, -3.0,"40BC7E4A-0180EFEE-08784805-23DDA9"
"2E76B17A0F712728","","2026-01-11 14:00:04.458Z",1181414580, 867900000,0, 7,"CRC_OK" , 37,"LORA",125000,"SF7"   ,"4/5",-107, -2.2,"40BC7E4A-0180F6EE-0867AE9B-04C57228-64AFE1C8-E34AB93E-E65B5913-74BCC666-CF022C55-C6"
"2E76B17A0F712728","","2026-01-11 14:00:13.953Z",1190908411, 867300000,0, 4,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-36, +9.8,"4085A895-00809D04-022B1525-72F1986F-16C363C4-856F8D0D-C5A14252-99"
"2E76B17A0F712728","","2026-01-11 14:00:59.070Z",1236025195, 867100000,0, 3,"CRC_OK" , 35,"LORA",125000,"SF7"   ,"4/5",-107, -3.0,"40BC7E4A-0180FAEE-08D6F7DC-0FAAE81E-A2CD38BC-1A3C788C-9C930F7F-CE0CD99B-449D41"
"2E76B17A0F712728","","2026-01-11 14:00:59.163Z",1236120283, 867100000,0, 3,"CRC_OK" , 12,"LORA",125000,"SF7"   ,"4/5",-87, +7.8,"60789ED8-00A006B4-5DCADA16"
"2E76B17A0F712728","","2026-01-11 14:01:40.032Z",1276988044, 867900000,0, 7,"CRC_OK" , 35,"LORA",125000,"SF7"   ,"4/5",-106, -2.2,"40BC7E4A-0180FDEE-08C98200-339214D6-13F1BCDE-07316AA6-6C3ECC06-BEF5C1F6-C94AA8"
"2E76B17A0F712728","","2026-01-11 14:01:53.693Z",1290648123, 868100000,1, 0,"CRC_OK" , 37,"LORA",125000,"SF7"   ,"4/5",-107, -2.8,"40BC7E4A-0180FEEE-084D09D8-BBCA0490-4706F7E0-8D3E8D53-EE5C84F6-0BC6556B-4941653C-DA"
"2E76B17A0F712728","","2026-01-11 14:02:20.995Z",1317950916, 867500000,0, 5,"CRC_OK" , 35,"LORA",125000,"SF7"   ,"4/5",-107, -3.2,"40BC7E4A-018000EF-08AB1C0A-F8CF63BE-5CCFC1D3-DFEF9532-D5968507-23BF24FA-3C7C91"
"2E76B17A0F712728","","2026-01-11 14:03:01.951Z",1358903651, 868300000,1, 1,"CRC_OK" , 30,"LORA",125000,"SF7"   ,"4/5",-106, -3.5,"40BC7E4A-01C003EF-08E9A04B-5DB6194F-79E7B62E-3ACA0C79-29662BBB-06C9"
"2E76B17A0F712728","","2026-01-11 14:04:20.287Z",1437240619, 868500000,1, 2,"CRC_OK" , 41,"LORA",125000,"SF7"   ,"4/5",-105, -3.8,"40BC7E4A-018009EF-0817A7CA-B82DAA87-E59BA09D-71B2070B-32974BDE-2E256C2D-562A35E1-AB2B94F8-5A"
"2E76B17A0F712728","","2026-01-11 14:04:47.628Z",1464582723, 868300000,1, 1,"CRC_OK" , 49,"LORA",125000,"SF7"   ,"4/5",-107, -2.5,"40BC7E4A-01800BEF-08A85ADE-2C68870F-E5A4D3AC-4BB72854-8A51CB45-1E892F2D-32E06CFA-36EE2E1D-AD407E8B-65C121BC-BF"
"2E76B17A0F712728","","2026-01-11 14:05:01.296Z",1478249739, 868300000,1, 1,"CRC_OK" , 49,"LORA",125000,"SF7"   ,"4/5",-106, -3.2,"40BC7E4A-01800CEF-08E0BFC0-F795CF19-B7551F8F-866A7F93-7AA0F16B-1354C676-B01BCD1D-2412F124-B1301E03-F75EEED4-D4"
"2E76B17A0F712728","","2026-01-11 14:05:57.114Z",1534067764, 867700000,0, 6,"CRC_OK" , 12,"LORA",125000,"SF7"   ,"4/5",-82, +9.0,"60789ED8-00A007B4-399148A9"
"2E76B17A0F712728","","2026-01-11 14:06:23.222Z",1560173643, 867300000,0, 4,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-106, -2.8,"40BC7E4A-018012EF-08240888-C849AE60-43332E29-ED2D25FC-2FB33F0B-E9"
"2E76B17A0F712728","","2026-01-11 14:06:23.714Z",1560667635, 867300000,0, 4,"CRC_BAD",  7,"LORA",125000,"SF7"   ,""   ,-109, -8.8,"ACBC77FD-3BD815"
"2E76B17A0F712728","","2026-01-11 14:06:36.869Z",1573820523, 868300000,1, 1,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-107, -3.8,"40BC7E4A-018013EF-08A4E218-AF589056-2BFFFB2D-E7D3251A-DE548D3A-41"
"2E76B17A0F712728","","2026-01-11 14:06:50.515Z",1587466555, 868500000,1, 2,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-107, -5.0,"40BC7E4A-018014EF-082289AD-500AFD45-1D6E68F6-9838A99D-26E3D4A9-67"
"2E76B17A0F712728","","2026-01-11 14:07:04.160Z",1601111468, 867900000,0, 7,"CRC_OK" , 27,"LORA",125000,"SF7"   ,"4/5",-108, -3.0,"40BC7E4A-018015EF-08FF0252-CC2DAA61-B527508C-776226C3-A62FBF"
"2E76B17A0F712728","","2026-01-11 14:07:31.511Z",1628461140, 867500000,0, 5,"CRC_OK" , 54,"LORA",125000,"SF7"   ,"4/5",-108, -3.8,"40BC7E4A-018017EF-08F5B776-F5D1D624-85B88B43-685007B1-6854D218-21EFF910-2F5CEF03-68548F7D-678C70F9-D531E9A7-FC1F2462-58E5"
"2E76B17A0F712728","","2026-01-11 14:07:40.843Z",1637793940, 868300000,1, 8,"CRC_BAD",244,"LORA",250000,"SF7"   ,"1/2",-106,-11.5,"C8D15C5F-C0BF19F6-8BF4AA5A-4B77F38F-AC0EFD8E-12124DF7-B2D37AFB-37C1E268-918C813B-EEEEC2B9-2AB5F499-D2C2743A-47B6CEB3-3C1906C6-3B40DC9B-C34B940B-1A85D1B8-E2697871-872A373C-629D1180-1532514F-C2DB2566-E772E610-CAFF5BE7-C211F5F1-60728EF2-F2D298E2-43FA265F-6026BEEC-0307BC10-5C027111-5A03FA5A-562B7F89-AF8182F2-635A5F8E-DFAC009A-E13D31FF-F0CC2DA6-8205270E-2BA18D06-B718AB75-D3765B09-9258359C-757955EB-132D6F12-AE627463-5BB5A08F-79EB0909-75D4BE45-C28E0682-4D76BCC4-C9F05C1E-D0468D7A-7FAB5CFF-51262574-B1CBC0B0-351B1F24-7F0386F0-12E6ABC4-ABF74B62-A399E927"
"2E76B17A0F712728","","2026-01-11 14:08:26.163Z",1683115931, 868300000,1, 1,"CRC_OK" , 54,"LORA",125000,"SF7"   ,"4/5",-108, -3.2,"40BC7E4A-01801BEF-080AF2FE-E0334E75-EABA8B2F-92B846F7-A60FFBCF-E2FA9AF9-14326CC3-CEE83C73-622478C5-ADB3849B-AF7C7EAD-E6DF"
"2E76B17A0F712728","","2026-01-11 14:09:20.756Z",1737707843, 867300000,0, 4,"CRC_OK" , 27,"LORA",125000,"SF7"   ,"4/5",-107, -2.2,"40BC7E4A-01801FEF-08501AB8-5E6F8E35-3D77399C-E457B2E7-271E9C"
"2E76B17A0F712728","","2026-01-11 14:09:39.864Z",1756788236, 868300000,1, 1,"CRC_OK" , 23,"LORA",125000,"SF12"  ,"4/5",-98, +5.2,"00060000-00000000-80854830-3220F1F7-2CB51479-B41B12"
"2E76B17A0F712728","","2026-01-11 14:10:01.686Z",1778637627, 867300000,0, 4,"CRC_OK" , 27,"LORA",125000,"SF7"   ,"4/5",-108, -2.2,"40BC7E4A-018022EF-088A65B2-7D1105B9-7A05398D-8501E1CB-F4FAA5"
"2E76B17A0F712728","","2026-01-11 14:10:10.751Z",1787696476, 868100000,1, 0,"CRC_OK" , 23,"LORA",125000,"SF10"  ,"4/5",-100, +7.0,"00060000-00000000-80854830-3220F1F7-2C1903D4-90CDC9"
"2E76B17A0F712728","","2026-01-11 14:10:15.330Z",1792281579, 868300000,1, 1,"CRC_OK" , 27,"LORA",125000,"SF7"   ,"4/5",-106, -3.5,"40BC7E4A-018023EF-08B96EBD-7AF4FE57-355233AC-3BD2D607-944CCB"
"2E76B17A0F712728","","2026-01-11 14:10:19.843Z",1796794699, 867100000,0, 3,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-39,+11.8,"4085A895-00809F04-02602E69-E08D355C-BC14C61C-D9FA0F5A-4E51D2E6-69"
"2E76B17A0F712728","","2026-01-11 14:10:26.596Z",1803545308, 868300000,1, 1,"CRC_OK" , 23,"LORA",125000,"SF9"   ,"4/5",-101, +6.2,"00060000-00000000-80854830-3220F1F7-2C877166-5DDFD4"
"2E76B17A0F712728","","2026-01-11 14:10:28.972Z",1805924563, 868300000,1, 1,"CRC_OK" , 27,"LORA",125000,"SF7"   ,"4/5",-107, -3.2,"40BC7E4A-018024EF-08EC5075-A039EEA7-4D062CC7-14692167-64B7ED"
"2E76B17A0F712728","","2026-01-11 14:10:42.611Z",1819561316, 867900000,0, 7,"CRC_OK" , 24,"LORA",125000,"SF7"   ,"4/5",-107, -2.5,"40BC7E4A-018025EF-0852E4EA-77047761-05F63215-51B449C5"
"2E76B17A0F712728","","2026-01-11 14:10:56.323Z",1833274364, 867900000,0, 7,"CRC_OK" , 54,"LORA",125000,"SF7"   ,"4/5",-108, -3.0,"40BC7E4A-018026EF-0829DD1B-8D9A7CE2-EEA2D041-8826CB60-2162FE14-D782797B-D5C930C7-7F963C1E-FBE4196F-231DBA63-9144A0F7-B704"
"2E76B17A0F712728","","2026-01-11 14:11:04.071Z",1841021043, 868300000,1, 1,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-45, +9.2,"80789ED8-008030B8-023A8A15-2BF2EDFE-DE73B630-78564B85-2D6A2A41-A6"
"2E76B17A0F712728","","2026-01-11 14:11:09.995Z",1846946260, 867500000,0, 5,"CRC_OK" , 54,"LORA",125000,"SF7"   ,"4/5",-106, -3.5,"40BC7E4A-018027EF-08A120F6-47849787-44F46D3C-A9CD9ED6-823EDC69-BC81A0DD-1FD4B1E4-CBC122F9-320F6944-0C07D2CD-1A5E1C12-E66E"
"2E76B17A0F712728","","2026-01-11 14:11:26.618Z",1863567395, 867100000,0, 3,"CRC_BAD", 32,"LORA",125000,"SF7"   ,"4/5",-109,-11.5,"B55285E2-F66BAC26-77CC5E90-D3E97600-777F7246-6946E8F4-89B0BD06-D97D85D9"
"2E76B17A0F712728","","2026-01-11 14:11:50.977Z",1887928043, 867300000,0, 4,"CRC_OK" , 54,"LORA",125000,"SF7"   ,"4/5",-106, -2.0,"40BC7E4A-01802AEF-089D1ED7-B868EC27-F5775125-5BCC2C3F-C8A9A5D4-7C0C45A2-8DB60916-1DA32074-CEDDDD36-F0AB0CDB-D8BDE673-219A"
"2E76B17A0F712728","","2026-01-11 14:12:23.439Z",1920362276, 868300000,1, 1,"CRC_BAD", 36,"LORA",125000,"SF12"  ,"4/5",-108,-22.5,"F2B4817B-4EA07967-8754992D-EC665462-B997A53E-08D29884-6330CB91-7AA9F2C8-3859168A"
"2E76B17A0F712728","","2026-01-11 14:12:25.422Z",1922370523, 868300000,1, 1,"CRC_BAD", 55,"LORA",125000,"SF7"   ,"4/5",-108,-11.2,"84AC723C-4645DE35-7041266C-D75AEC17-FD5200AC-DFD2F223-E190198A-B9555E7A-0428E20D-B4DE8198-A5102AF9-582D15B9-ADC12B63-EB3CA9"
