"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"2E76B17A0F712728","","2026-01-13 11:09:50.302Z",   4375675, 867100000,0, 3,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-37, +9.5,"4085A895-0080BB06-029FE948-9765327A-A5271425-E0FD90A9-8ADF9943-8A"
"2E76B17A0F712728","","2026-01-13 11:09:51.349Z",   5421988, 867900000,0, 7,"CRC_OK" , 13,"LORA",125000,"SF7"   ,"4/5",-85, +9.5,"6085A895-0081BF10-06CC9DAE-D8"
"2E76B17A0F712728","","2026-01-13 11:10:38.137Z",  52208523, 868500000,1, 2,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-25, +7.8,"4011FB63-01850200-030706FF-0D08187A-B1B54C70-85CBF3DA-7CFCF0AB-71"
"2E76B17A0F712728","","2026-01-13 11:10:38.503Z",  52575051, 868100000,1, 0,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-46,+11.2,"80789ED8-008051BA-02A6A438-E0A220B4-4B8F2137-18C68504-68392760-3E"
"2E76B17A0F712728","","2026-01-13 11:11:17.256Z",  91300708, 868100000,1, 0,"CRC_OK" , 23,"LORA",125000,"SF12"  ,"4/5",-98, +5.0,"00060000-00000000-80854830-3220F1F7-2C72601B-90E631"
"2E76B17A0F712728","","2026-01-13 11:11:32.589Z", 106648964, 868300000,1, 1,"CRC_OK" , 23,"LORA",125000,"SF11"  ,"4/5",-101, +7.0,"00060000-00000000-80854830-3220F1F7-2CAC8B1F-095A72"
"2E76B17A0F712728","","2026-01-13 11:11:48.141Z", 122209084, 868100000,1, 0,"CRC_OK" , 23,"LORA",125000,"SF10"  ,"4/5",-97, +6.2,"00060000-00000000-80854830-3220F1F7-2CC6B1C0-1654AB"
