"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"2E76B17A0F712728","","2026-01-13 11:52:57.976Z",  39652780, 867500000,0, 5,"CRC_OK" , 33,"LORA",125000,"SF12"  ,"4/5",-107,-19.8,"60FFB157-0080D202-00D40978-E8BA2874-A9540F04-85B59499-9D181C77-954FC608-35"
"2E76B17A0F712728","","2026-01-13 11:53:37.246Z",  78948132, 867900000,0, 7,"CRC_OK" , 26,"LORA",125000,"SF7"   ,"4/5",-65,+11.0,"4011FB63-01820300-03070885-FDCB4DFD-190FFD41-67D4E126-8997"
"2E76B17A0F712728","","2026-01-13 11:53:38.295Z",  79999571, 867100000,0, 3,"CRC_OK" , 17,"LORA",125000,"SF7"   ,"4/5",-105, -0.5,"6011FB63-01850300-0356FF00-012EB517-09"
"2E76B17A0F712728","","2026-01-13 11:53:50.419Z",  92121883, 868100000,1, 0,"CRC_OK" , 26,"LORA",125000,"SF7"   ,"4/5",-77, +9.2,"4011FB63-01820400-030708C4-CB1FB0E0-E4A9E4DF-A147DD73-8B3D"
"2E76B17A0F712728","","2026-01-13 11:54:07.797Z", 109499683, 867300000,0, 4,"CRC_OK" , 26,"LORA",125000,"SF7"   ,"4/5",-67,+10.0,"4011FB63-01820500-0307088D-334A98B4-E41CCA9E-FC2B745B-39FD"
