"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"2E76B17A0F712728","","2026-01-11 12:27:52.827Z",   6054380, 867900000,0, 7,"CRC_BAD",102,"LORA",125000,"SF7"   ,""   ,-109,-11.0,"B008CE09-7BBC85BF-BA0F23A8-F51DCCD5-74815E60-45982589-00B3CCFE-42D65538-14B5E717-CB8E2CFC-8523C404-3D3BA4BD-945AC519-A31EDBED-27524849-1FDE9711-033DF9E1-6BB0CB75-56068009-C40BE626-080CD725-3CA066C6-C16DF4DB-654D28A6-19E04DF8-221C"
"2E76B17A0F712728","","2026-01-11 12:27:59.290Z",  12517900, 867700000,0, 6,"CRC_OK" , 53,"LORA",125000,"SF7"   ,"4/5",-106, -2.5,"40BC7E4A-01807DED-08035C5B-E4037FF3-6967D124-B4AE04A3-BB13DE72-727FDD6A-5954B554-4BDF3B05-26F375E6-E0EE2A32-FFCFAD36-26"
"2E76B17A0F712728","","2026-01-11 12:28:12.961Z",  26187843, 868100000,1, 0,"CRC_OK" , 53,"LORA",125000,"SF7"   ,"4/5",-108, -3.0,"40BC7E4A-01807EED-085EBA7A-39F3DDEA-FB4E17A3-3FF100D3-9AB79464-E635D931-A30FFDC3-5743DD85-C50CC933-A5DB558B-85B3448F-E6"
"2E76B17A0F712728","","2026-01-11 12:28:26.632Z",  39858892, 867500000,0, 5,"CRC_OK" , 53,"LORA",125000,"SF7"   ,"4/5",-106, -3.2,"40BC7E4A-01807FED-08EE4E33-7AD7FE03-DD0A2A94-50AEEA8C-1D71DD8B-DF7FD458-A15D823F-4AACC300-4E39770C-77485319-E52D7529-DC"
"2E76B17A0F712728","","2026-01-11 12:28:37.649Z",  50875547, 868500000,1, 2,"CRC_BAD",114,"LORA",125000,"SF7"   ,""   ,-107,-11.8,"6D1725F0-C29E494D-AA933CBF-604649B1-E1E90A3C-51A0D653-E3859C23-90BE1086-754BBBD9-120F2D62-7B1726E8-C4951F3C-1EF2279A-892B5407-1EA76162-92C9EDDC-EE620D16-C0A6EC2F-B0ACA2E7-C3744D0C-21109A4B-83034E1C-ADD8EE00-EA970A58-45EDE9E0-FD915480-3FFEF950-2FEF8288-5DC7"
"2E76B17A0F712728","","2026-01-11 12:28:40.241Z",  53467932, 867700000,0, 6,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-107, -2.8,"40BC7E4A-018080ED-080F8440-C608D7B4-83B10762-E10CAEA8-B352D257-8B"
"2E76B17A0F712728","","2026-01-11 12:28:53.885Z",  67112867, 867100000,0, 3,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-107, -3.0,"40BC7E4A-018081ED-0886925D-1FBEAE51-ADAD235B-D11BF998-F54C7992-F7"
"2E76B17A0F712728","","2026-01-11 12:28:54.180Z",  67382068, 867700000,0, 6,"CRC_OK" , 57,"LORA",125000,"SF12"  ,"4/5",-97, +6.0,"409005F0-01800000-08281CC3-1677E29D-0A18FE77-E3C7C5BA-785112DC-A2D5EB77-D27BAB09-010885AD-9EB64F06-4CE58E70-2F8A87DD-D8F390F1-09"
"2E76B17A0F712728","","2026-01-11 12:28:56.501Z",  69700972, 867300000,0, 4,"CRC_OK" , 18,"LORA",125000,"SF12"  ,"4/5",-85, +8.0,"609005F0-01860000-0351FF00-0106717E-CF0A"
"2E76B17A0F712728","","2026-01-11 12:29:07.532Z",  80758771, 867100000,0, 3,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-107, -1.8,"40BC7E4A-018082ED-081C3744-FEF17CB0-39501537-9D8E394F-0E3D1EAA-2E"
"2E76B17A0F712728","","2026-01-11 12:29:21.175Z",  94401755, 868300000,1, 1,"CRC_OK" , 27,"LORA",125000,"SF7"   ,"4/5",-105, -4.8,"40BC7E4A-018083ED-08CDBFC2-DBE2BF95-F6C2F20B-3D893110-E61A00"
"2E76B17A0F712728","","2026-01-11 12:29:34.810Z", 108037539, 868300000,1, 1,"CRC_OK" , 25,"LORA",125000,"SF7"   ,"4/5",-105, -4.8,"40BC7E4A-018084ED-0873AB7F-41B26C9E-A31711A5-27C9DB86-71"
"2E76B17A0F712728","","2026-01-11 12:29:48.521Z", 121748500, 867900000,0, 7,"CRC_OK" , 54,"LORA",125000,"SF7"   ,"4/5",-107, -2.8,"40BC7E4A-018085ED-08D130A6-89E44967-5A10D3B5-E9E7C63E-508ED90F-653F7C2A-66CC503F-71FDD851-9E6A67DC-160B7DB3-675BDF9D-3180"
