"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"2E76B17A0F712728","","2026-01-11 13:48:01.752Z", 458705715, 868100000,1, 0,"CRC_BAD", 42,"LORA",125000,"SF7"   ,""   ,-109,-11.5,"952EA066-F245B370-5328E16E-FC304828-AA1D10D7-6A179F9F-DC54F7DD-3DC883C3-A9426763-7298C4F4-214F"
"2E76B17A0F712728","","2026-01-11 13:48:03.074Z", 460029707, 868100000,1, 0,"CRC_OK" , 41,"LORA",125000,"SF7"   ,"4/5",-106, -4.8,"40BC7E4A-0180C6EE-0882CF66-CD1A9ABA-688BFFC2-F073EEC2-0727DF23-3AB832EF-EBCA86B7-0EA59CF8-E3"
"2E76B17A0F712728","","2026-01-11 13:48:30.416Z", 487368884, 867500000,0, 5,"CRC_OK" , 49,"LORA",125000,"SF7"   ,"4/5",-106, -2.5,"40BC7E4A-0180C8EE-08438BD7-67BA8A0E-BCB8FA9F-A9AF2045-6893988B-C61D4290-BA2229A8-56448F32-66E516CF-CDB4528E-6E"
"2E76B17A0F712728","","2026-01-11 13:48:43.316Z", 500244332, 868100000,1, 0,"CRC_OK" , 23,"LORA",125000,"SF12"  ,"4/5",-100, +6.2,"00060000-00000000-80854830-3220F1F7-2C74ADAD-F0380F"
"2E76B17A0F712728","","2026-01-11 13:48:44.080Z", 501034795, 867100000,0, 3,"CRC_OK" , 49,"LORA",125000,"SF7"   ,"4/5",-105, -2.8,"40BC7E4A-0180C9EE-08CBD563-FB06129B-4B526113-F3731498-EA6875B9-4EE8A438-2B3C3B74-5D902997-24AEC2F3-A57417D9-52"
"2E76B17A0F712728","","2026-01-11 13:48:58.649Z", 515591612, 868500000,1, 2,"CRC_OK" , 23,"LORA",125000,"SF11"  ,"4/5",-100, +4.8,"00060000-00000000-80854830-3220F1F7-2C76AEEA-DAC478"
"2E76B17A0F712728","","2026-01-11 13:49:52.391Z", 569346739, 868100000,1, 0,"CRC_OK" , 53,"LORA",125000,"SF7"   ,"4/5",-108, -2.8,"40BC7E4A-0180CEEE-0886BA8A-B94CBD36-FCA6D02F-4A60DD1F-4E412D18-D4DEE31C-65C14839-377AC3BF-C1A5306A-1E2AD33D-8702CFD8-A6"
"2E76B17A0F712728","","2026-01-11 13:50:06.002Z", 582955780, 867500000,0, 5,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-105, -2.8,"40BC7E4A-0180CFEE-08F28450-9A9F5943-11EDC3A2-F35B634B-33D7043E-9B"
"2E76B17A0F712728","","2026-01-11 13:50:14.065Z", 591019083, 868300000,1, 1,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-39,+10.8,"4085A895-00809B04-025874A5-34AA1A7A-1867BF06-29C9AC1A-12965DFC-18"
"2E76B17A0F712728","","2026-01-11 13:50:14.212Z", 591166652, 867500000,0, 5,"CRC_BAD",205,"LORA",125000,"SF7"   ,"1/2",-108,-11.5,"AB16A863-ACB63CA0-1EACCCC0-DD412802-149245FD-A888C00B-7B919925-68D5DD13-7596CDA6-DE2E60A9-B0868681-07475A41-E1868ABA-89A1580F-61F9DEF5-F7A398A7-C619A60B-1FD431DB-38588D0C-7EAF7764-56E403E0-8676558F-B4334061-1FDCDFCB-AA48DFA1-CEF021DF-C19CDD5B-51005AEB-6939FEEA-794B220A-033859CD-CD5909D0-A0C37BC7-B7619854-C32C2A7F-F89AFA5D-3A4AA2FB-50201F5A-E69C1442-C5CE9836-E2E66A46-24A50668-9E8CB250-ABA135FD-91BA7ECE-4977E4E6-6F81BF5C-D7466434-C3DCF762-AD610CD7-1082E1BF-C6"
"2E76B17A0F712728","","2026-01-11 13:50:19.647Z", 596601692, 867500000,0, 5,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-106, -3.2,"40BC7E4A-0180D0EE-08FB48DE-095C803F-B6F9AF3B-B7AA1452-BA101EDC-F3"
"2E76B17A0F712728","","2026-01-11 13:50:33.294Z", 610247603, 867100000,0, 3,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-107, -3.5,"40BC7E4A-0180D1EE-08CB589F-D5769EB8-31D5B581-7FF4E088-0F4B1CF8-E0"
"2E76B17A0F712728","","2026-01-11 13:50:46.939Z", 623891539, 867100000,0, 3,"CRC_OK" , 27,"LORA",125000,"SF7"   ,"4/5",-107, -2.8,"40BC7E4A-0180D2EE-0831E0A4-F9C638EC-40DFEEC9-45AAD65D-3F50BC"
"2E76B17A0F712728","","2026-01-11 13:51:03.272Z", 640226555, 867300000,0, 4,"CRC_OK" , 12,"LORA",125000,"SF7"   ,"4/5",-85, +8.0,"60789ED8-00A004B4-1E1D2163"
"2E76B17A0F712728","","2026-01-11 13:51:27.956Z", 664911300, 867900000,0, 7,"CRC_OK" , 54,"LORA",125000,"SF7"   ,"4/5",-107, -2.2,"40BC7E4A-0180D5EE-08F19820-67236C36-06F86BE1-3B008F33-631C1AF9-0133CBF4-D5D24FD3-CFA8C0BA-EF5BABFB-D086F4DD-3860E210-B1AF"
"2E76B17A0F712728","","2026-01-11 13:51:55.269Z", 692222163, 867300000,0, 4,"CRC_OK" , 54,"LORA",125000,"SF7"   ,"4/5",-107, -2.5,"40BC7E4A-0180D7EE-082BB3DE-9AFE68F6-8563F125-0B2BD5D7-BDC402B3-11D3F5D1-0AF079F9-5A1E8844-771EE1E2-9217BBC0-D3EEEAA5-E682"
"2E76B17A0F712728","","2026-01-11 13:52:08.938Z", 705893084, 867500000,0, 5,"CRC_OK" , 54,"LORA",125000,"SF7"   ,"4/5",-105, -2.0,"40BC7E4A-0180D8EE-081D60B3-31B0060D-999C54A2-C249CEFF-09EB6773-759BCA3F-7E65C2FD-2E630743-2F4C09B1-3A012889-645AE981-BEFA"
"2E76B17A0F712728","","2026-01-11 13:52:49.924Z", 746877923, 868300000,1, 1,"CRC_OK" , 54,"LORA",125000,"SF7"   ,"4/5",-106, -3.8,"40BC7E4A-0180DBEE-08283E9E-CA12EB76-FE206B02-04B0B69D-041DAB75-5CE4A50C-55B44AA0-AFE01C5D-0E3E982D-FF2D514B-74CCE93E-9920"
"2E76B17A0F712728","","2026-01-11 13:53:17.175Z", 774129948, 867900000,0, 7,"CRC_OK" , 27,"LORA",125000,"SF7"   ,"4/5",-108, -2.2,"40BC7E4A-0180DDEE-088A52C4-691BC7FA-5415F4AD-565E59D5-19AE56"
"2E76B17A0F712728","","2026-01-11 13:53:30.818Z", 787772908, 867900000,0, 7,"CRC_OK" , 27,"LORA",125000,"SF7"   ,"4/5",-106, -2.2,"40BC7E4A-0180DEEE-0874554C-6437A4CD-A30207DC-BC44682A-797935"
"2E76B17A0F712728","","2026-01-11 13:53:48.061Z", 804989876, 868300000,1, 1,"CRC_OK" , 52,"LORA",125000,"SF12"  ,"4/5",-107,-12.8,"E016F39D-E920534C-709A894C-C52DF42D-6BD4F256-C63D2BE4-5155A237-78104978-D8428261-14A058A3-2CB621DC-CDBC0725-471E8237"
"2E76B17A0F712728","","2026-01-11 13:55:20.078Z", 897033323, 868100000,1, 0,"CRC_OK" , 54,"LORA",125000,"SF7"   ,"4/5",-108, -2.5,"40BC7E4A-0180E6EE-085F11D7-CB90290C-3D9A1F44-0A73BDD4-32D9FE10-B397C47B-064DA675-61C03163-4C3BA050-8913FA39-DCE81130-FEDD"
"2E76B17A0F712728","","2026-01-11 13:55:53.282Z", 930235908, 867500000,0, 5,"CRC_BAD",229,"LORA",125000,"SF7"   ,"2/3",-108,-11.5,"2F56CD9B-3B0AC428-8429C2A7-CC6E1B00-1C551DDA-C5FF212B-41191B9B-671C9058-9EFDFC89-F4D4191A-C6B1AEC5-9A041B19-B5B0B4E2-46F2F617-90F8F4C8-EE48BD4E-449468BA-F5F242B6-EA074501-441721EA-EFF819CF-C1A51718-E5643282-B93694A0-E4D4AD4F-66ABC553-DA986648-E81CE96A-0BEE5C37-053C5EAA-35888E41-AD7B768D-EB5925CF-FC6A93CD-F0F2B25A-68555CB6-640A5A07-B697455B-7623EA41-6AE60334-A8F7F9E9-C97700B9-0868F983-2DF73523-79F0D626-229A1E67-033CD9D1-01C99B87-7441DC81-D2FD3BCF-0448AC5A-CE01A366-4F0FD8C6-B530C7D7-0A3D1952-030F936A-393FFC79-0B"
"2E76B17A0F712728","","2026-01-11 13:56:03.216Z", 940171531, 867100000,0, 3,"CRC_OK" , 12,"LORA",125000,"SF7"   ,"4/5",-87, +9.5,"60789ED8-00A005B4-DD58FF62"
"2E76B17A0F712728","","2026-01-11 13:56:14.730Z", 951685043, 867300000,0, 4,"CRC_OK" , 54,"LORA",125000,"SF7"   ,"4/5",-106, -1.5,"40BC7E4A-0180EAEE-08507636-28C51C86-7A486FA3-858B45E7-9FAD0C75-1F9CE787-1EFCB289-436E7303-1BCBB0FC-A4FD65FC-24D03B8A-FFA0"
"2E76B17A0F712728","","2026-01-11 13:56:20.923Z", 957878211, 867100000,0, 3,"CRC_BAD",  3,"LORA",125000,"SF7"   ,"4/5",-111, -8.2,"A5F4B8"
"2E76B17A0F712728","","2026-01-11 13:56:55.715Z", 992669892, 867900000,0, 7,"CRC_OK" , 54,"LORA",125000,"SF7"   ,"4/5",-107, -3.0,"40BC7E4A-0180EDEE-08050686-BE199841-295D401D-FE9C23BE-56985F23-BC291AE1-D13DF067-D7F5128B-1226E837-1FDDFBC1-D17BB07B-53CC"
"2E76B17A0F712728","","2026-01-11 13:57:27.510Z",1024464868, 867900000,0, 7,"CRC_BAD", 69,"LORA",125000,"SF7"   ,"4/5",-109,-11.5,"47583A33-0C7DD18D-CB64EA15-354F777B-CDF0E420-D4569F14-C9AF7BCD-1C503752-CB2F3080-46CC57FC-F90FEB80-41BA29A0-DAA805B6-FEFB8A08-8A45BFC4-80CF3F05-2D450DAF-65"
"2E76B17A0F712728","","2026-01-11 13:58:31.162Z",1088090092, 868500000,1, 2,"CRC_OK" , 57,"LORA",125000,"SF12"  ,"4/5",-90, +6.2,"400528EA-00800000-08CA0872-A9DECD17-307066CC-342D7983-35BBC6DD-22ED8EFE-7F37D1D7-0323DCDB-BD07F052-344C2624-6592E435-81319775-D2"
"2E76B17A0F712728","","2026-01-11 13:59:23.470Z",1140426099, 868100000,1, 0,"CRC_OK" , 22,"LORA",125000,"SF7"   ,"4/5",-108, -2.2,"40BC7E4A-0180F3EE-08F50B5E-12BBDEB9-50545FB3-79FF"
"2E76B17A0F712728","","2026-01-11 13:59:37.144Z",1154099579, 868500000,1, 2,"CRC_OK" , 35,"LORA",125000,"SF7"   ,"4/5",-107, -4.2,"40BC7E4A-0180F4EE-0849D9AE-7827F117-B4B252B9-7FDBE9C1-BCD81A6B-3BA3BD14-A8D17F"
"2E76B17A0F712728","","2026-01-11 14:00:31.767Z",1208722516, 867700000,0, 6,"CRC_OK" , 37,"LORA",125000,"SF7"   ,"4/5",-105, -1.8,"40BC7E4A-0180F8EE-08E00DA7-5B31484D-DEE2C604-BA33F3B8-CCD9356A-69257310-FBD218FA-D4"
"2E76B17A0F712728","","2026-01-11 14:00:58.123Z",1235079092, 867900000,0, 7,"CRC_OK" , 22,"LORA",125000,"SF7"   ,"4/5",-45, +9.2,"80789ED8-00802EB8-023AE040-457D0DBD-B43F79C0-2C9D"
"2E76B17A0F712728","","2026-01-11 14:01:12.730Z",1249685363, 868300000,1, 1,"CRC_OK" , 37,"LORA",125000,"SF7"   ,"4/5",-105, -3.0,"40BC7E4A-0180FBEE-08D87FB9-FF8DE3C0-4DD09137-9EF04EEA-1E0B020B-0D074371-5025B546-9B"
"2E76B17A0F712728","","2026-01-11 14:01:53.694Z",1290648123, 868100000,1, 0,"CRC_OK" , 37,"LORA",125000,"SF7"   ,"4/5",-107, -2.8,"40BC7E4A-0180FEEE-084D09D8-BBCA0490-4706F7E0-8D3E8D53-EE5C84F6-0BC6556B-4941653C-DA"
"2E76B17A0F712728","","2026-01-11 14:02:34.656Z",1331610979, 867100000,0, 3,"CRC_OK" , 37,"LORA",125000,"SF7"   ,"4/5",-108, -2.2,"40BC7E4A-018001EF-08F80085-C0124EEE-62F9E96E-C1121ED2-5426CE6E-4DCDC2F0-25EF2A56-D1"
"2E76B17A0F712728","","2026-01-11 14:03:25.646Z",1382599508, 867900000,0, 7,"CRC_OK" , 30,"LORA",125000,"SF7"   ,"4/5",-108, -2.0,"40BC7E4A-018405EF-07030703-085A8C19-2E5D33ED-343E370A-B6E3F145-BA03"
"2E76B17A0F712728","","2026-01-11 14:03:39.303Z",1396257620, 867900000,0, 7,"CRC_OK" , 35,"LORA",125000,"SF7"   ,"4/5",-107, -2.2,"40BC7E4A-018006EF-0804A7F0-6CE1A27F-377514D6-8DD122EF-9F2275DE-7005F8F8-77E903"
"2E76B17A0F712728","","2026-01-11 14:04:33.018Z",1449971220, 867700000,0, 6,"CRC_BAD", 76,"LORA",125000,"SF7"   ,"1/2",-108,-11.5,"84FD250A-D9763BB6-CCFE2EE8-E9AA14C2-CB881753-9184392D-20CA8664-3CC4CE10-90492E8E-65697D0D-9083A74A-E2EAC324-C72C5C2B-38B858C6-FAD71597-9CF33C99-446DD582-C251F9FE-29F08B24"
"2E76B17A0F712728","","2026-01-11 14:04:33.959Z",1450910691, 867300000,0, 4,"CRC_OK" , 47,"LORA",125000,"SF7"   ,"4/5",-106, -3.8,"40BC7E4A-01800AEF-084FB297-49D87F95-139BCEE2-A6C5A9F2-34237346-6C9CAB44-860366BA-FC987BEE-EBA3F2CC-92C754"
