"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"2E76B17A0F712728","","2026-01-13 14:16:27.618Z", 237226307, 868300000,1, 1,"CRC_OK" , 24,"LORA",125000,"SF7"   ,"4/5",-79, +6.5,"40DA315A-00800A00-08661DC5-8430D98F-AAC46BD5-C6AF3A76"
"2E76B17A0F712728","","2026-01-13 14:17:06.015Z", 275624820, 867700000,0, 6,"CRC_OK" , 24,"LORA",125000,"SF7"   ,"4/5",-69, +9.2,"40DA315A-00800B00-084C2A35-503CD47B-D789EF38-6AD7989B"
"2E76B17A0F712728","","2026-01-13 14:17:58.525Z", 328127420, 867500000,0, 5,"CRC_OK" , 33,"LORA",125000,"SF10"  ,"4/5",-103,-15.2,"207C7C8A-98CA492A-9B71BFC0-E376EE1D-BA38B868-34FE14E9-DD955A7A-57983385-8E"
"2E76B17A0F712728","","2026-01-13 14:17:58.525Z", 328127420, 868500000,1, 2,"CRC_OK" , 33,"LORA",125000,"SF10"  ,"4/5",-42, +8.2,"207C7C8A-98CA492A-9B71BFC0-E376EE1D-BA38B868-34FE14E9-DD955A7A-57983385-8E"
"2E76B17A0F712728","","2026-01-13 14:18:06.472Z", 336055148, 867700000,0, 6,"CRC_BAD", 33,"LORA",125000,"SF12"  ,"4/5",-108,-21.8,"5DFFB1C7-9C4C5B46-1C78CABE-3DACB0EB-17CC860F-A8AB94F3-11502875-F3567015-36"
"2E76B17A0F712728","","2026-01-13 14:19:42.191Z", 431800219, 868300000,1, 1,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-83, +8.8,"4085A895-0080E106-02E7B16C-500FB832-6467C2CB-21C303D6-11C0F3FD-C3"
"2E76B17A0F712728","","2026-01-13 14:19:53.532Z", 443112068, 867700000,0, 6,"CRC_OK" , 33,"LORA",125000,"SF12"  ,"4/5",-107,-13.5,"20BFD17F-3EF1902F-16F3FF9A-D322A3F5-5A6E11A3-62A254D3-11B3AC5A-BE25C777-62"
"2E76B17A0F712728","","2026-01-13 14:19:58.088Z", 447670212, 867100000,0, 3,"CRC_BAD",175,"LORA",125000,"SF12"  ,"4/5",-101,-23.2,"0EB4A40D-28BA916A-BF947BC5-D5240E29-452E24DC-28905F2E-B7706D89-918AE55F-38C1527D-9675698A-186184B3-961E50DA-80817E42-C423C49D-05CDB6C8-78358438-5414E5E6-06E5D9A3-72509A19-4EE436A1-B6A3348A-DFA114BB-C698C26C-459FB549-21614317-F7DF0574-C2F55CB1-83B149C4-08EFBF47-861E7319-E451A4C9-49D5F8C6-1FA5B7B4-DF4A0566-CA773A1E-DFBD8DF3-61D94C75-A6829A29-CD88E5B5-29DA6F97-B43B4AB7-C3B95D5B-190AD2D2-F19585"
"2E76B17A0F712728","","2026-01-13 14:19:58.554Z", 448161036, 867900000,0, 7,"CRC_OK" , 32,"LORA",125000,"SF7"   ,"4/5",-70, +9.2,"40DA315A-00800C00-08843051-8FAFCAC8-08388437-1C73AFA1-D97BDCA9-A7B4596C"
"2E76B17A0F712728","","2026-01-13 14:20:11.436Z", 461016764, 868500000,1, 2,"CRC_BAD", 33,"LORA",125000,"SF12"  ,"4/5",-108,-20.8,"606F39BB-00C4FD04-00042DAC-0AC0A389-270C7A1B-B21466B5-F855AE2C-586A441B-A8"
"2E76B17A0F712728","","2026-01-13 14:20:30.399Z", 480005755, 867100000,0, 3,"CRC_OK" , 22,"LORA",125000,"SF7"   ,"4/5",-81,+11.0,"80789ED8-008077BA-02EA1852-A19C8DC0-DE8D21CE-C9C3"
"2E76B17A0F712728","","2026-01-13 14:20:31.439Z", 481046956, 867900000,0, 7,"CRC_OK" , 12,"LORA",125000,"SF7"   ,"4/5",-39, +9.2,"60789ED8-00A049B6-8549454A"
"2E76B17A0F712728","","2026-01-13 14:20:33.788Z", 483395595, 868300000,1, 1,"CRC_BAD", 14,"LORA",125000,"SF7"   ,"1/2",-108,-11.0,"D1BFED45-F279C8A9-A644D795-F113"
